"PROVIDER_ID","Std_Outcomes_Mortality_score","Outcomes_Mortality_cnt","Std_Outcomes_Safety_score","Outcomes_Safety_cnt","Std_Outcomes_Readmission_score","Outcomes_Readmission_cnt","Std_PatientExp_score","Patient_Experience_cnt","Std_Process_score","Process_cnt","std_weight_Mortality","std_weight_Safety","std_weight_Readmission","std_weight_PatientExperience","std_weight_Process","weight_Outcomes_Mortality","weight_Outcomes_Safety","weight_Outcomes_Readmission","weight_PatientExperience","weight_Process","summary_score","Total_measure_group_cnt","MortSafe_Group_cnt","report_indicator","cnt_grp","star"
"370037",0.457868867711763,8,-0.106438971788928,7,0.511041098657854,11,-0.0052227564865263,15,-0.00798340411310694,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.187636603887143,5,2,1,"3) # of groups=5",4
"370039",-0.107405119719547,4,0.801437816469876,2,0.694932395787179,6,-0.014931053023699,15,0.348772461115643,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.344140184026915,4,1,1,"2) # of groups=4",4
"370047",1.52037006077456,7,0.71642943657817,2,-0.494912151087207,8,0.115960226937392,15,0.407603443306785,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.457638879301456,4,1,1,"2) # of groups=4",4
"370049",-0.438349371600114,7,0.972145302702127,7,-0.544038331013161,10,0.577864069361641,15,0.200200514482551,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.148900829017015,5,2,1,"3) # of groups=5",4
"370054",-1.60164407974354,4,-0.693189449081392,3,0.388217497690192,7,0.0174643527765432,15,0.42125126758052,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.365063217129141,5,2,1,"3) # of groups=5",2
"370056",0.00977309271926755,8,-0.552948632089628,7,-1.37013592935934,11,-0.96967579333078,15,-0.338080730770538,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.67482688534577,5,2,1,"3) # of groups=5",2
"370057",0.313599520787048,2,NA,0,0.900075708827537,4,-0.074036783973696,5,-0.109193335971422,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.304637509903109,3,0,0,"",NA
"370078",-0.594512778085259,8,0.301113882282937,6,-0.941078674592313,8,-0.960947562078163,15,0.345133789964333,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.441577474348296,5,2,1,"3) # of groups=5",2
"370083",-0.431686881899655,4,NA,0,0.0973302930602613,4,NA,0,-1.16665357636648,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.381351569122579,3,1,1,"1) # of groups=3",3
"370089",-0.337345778556876,7,-1.49583934410392,5,0.253068820186235,10,-0.256861726684316,15,-0.267868945968201,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.436279439931137,5,2,1,"3) # of groups=5",2
"370091",0.937477364683326,8,0.25605981135724,8,0.80861458372632,11,0.200621373168739,15,-0.150249001657865,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.466580209046894,5,2,1,"3) # of groups=5",5
"370093",-0.688683207540888,7,-0.906203080648048,8,-0.100723545818215,10,-1.21378938631032,15,-0.16536021064003,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.659911053746647,5,2,1,"3) # of groups=5",2
"370094",0.0155900469167501,7,-0.169653443611173,7,-1.13981175928023,10,-0.969215968460499,15,-0.465559548801617,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.553747193231927,5,2,1,"3) # of groups=5",2
"370097",0.0837564526650598,5,-0.208003160355984,2,-0.259320436737069,6,-0.598086083746382,15,-0.655232721936112,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.294591636830696,4,1,1,"2) # of groups=4",2
"370099",0.00977022936984872,3,NA,0,0.475926646687673,4,1.03782922497522,5,0.778490548611185,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.549480266744289,4,1,1,"2) # of groups=4",4
"370100",-1.08466113263253,4,NA,0,-0.235269242937676,5,-4.611437870309,5,-3.85519706535576,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-2.26605725889246,4,1,1,"2) # of groups=4",1
"370106",-0.451199438474793,8,0.193904499330286,6,-0.480066506637459,10,-0.712156873587905,15,0.172803273865816,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.298157637397474,5,2,1,"3) # of groups=5",2
"370112",0.861081406964318,3,NA,0,0.673362351752079,4,-0.684598562239326,5,-0.0312368489255231,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.234894258146016,4,1,1,"2) # of groups=4",3
"370113",0.52331912577973,5,0.801437816469876,2,0.560383622587909,8,0.290696052213902,15,0.520167316585579,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.541104133741581,4,1,1,"2) # of groups=4",4
"370114",-0.444281309323836,8,-0.241461355113438,7,1.22053328789385,10,-1.23901234871175,10,0.397948101916972,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.107175007326102,5,2,1,"3) # of groups=5",3
"37012F",1.07242237827306,3,-0.00943893177171751,4,2.61107304339872,5,1.03548275837821,10,-0.241608707353273,4,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.00710558973883,5,2,1,"3) # of groups=5",5
"370149",-1.32613010699092,6,-0.220724015665589,6,0.434541369760187,9,0.428909600256342,15,0.625589252490593,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0752779832819244,5,2,1,"3) # of groups=5",3
"37014F",0.799927028862864,5,-2.53404832741031,3,-0.0455320733388205,5,0.257357922480763,10,0.183413848579595,4,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.312895337039659,5,2,1,"3) # of groups=5",2
"370158",0.0157973081523565,3,NA,0,0.195255247586705,4,-0.11484300174417,5,0.421646702344251,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.0920047514874183,4,1,1,"2) # of groups=4",3
"370166",-0.0823226954334944,3,0.196797124152676,1,-0.0134357327974443,4,-0.682406107281228,5,-0.850015837628114,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.229902731014462,4,1,1,"2) # of groups=4",2
"370170",0.395787967180062,1,0.0733949809319144,1,0.957020575844511,1,NA,0,1.60831636988627,1,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,0.649695820072794,0,0,0,"",NA
"370171",-0.501412809002901,6,-1.21959424648671,3,0.352748276946996,4,0.13950114797293,15,2.28991858077697,3,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.00446355096790574,5,2,1,"3) # of groups=5",3
"370172",-0.0824689918784926,2,NA,0,2.57276968467471,3,1.44280040025491,15,1.54618160063532,2,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,1.3472102981378,2,0,0,"",NA
"370173",0.395787967180062,1,NA,0,0.706207472388479,1,1.74682206355793,10,1.37066319297545,3,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,1.01438388954472,2,0,0,"",NA
"370178",1.14077328765103,3,0.0733949809319144,1,0.559252772176582,3,NA,0,-0.0879248827612813,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,0.486668773122746,3,1,1,"1) # of groups=3",4
"370180",0.408561645547674,3,0.563589498144315,3,1.47393571709521,4,1.48316836650994,15,2.59543556159362,2,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.1758884173966,4,2,1,"2) # of groups=4",5
"370183",0.700006398988132,2,0.0733949809319144,1,-0.160088868907274,3,1.00088243530266,5,1.22721062908527,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.502388163679627,3,0,0,"",NA
"370192",0.395787967180062,1,0.320199267373437,1,0.564124082249723,2,0.232454779655183,5,-0.996795290744418,2,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.213149106331519,1,0,0,"",NA
"370199",NA,0,-0.0603778864778489,1,0.906130196524814,2,1.22710832805526,15,2.16667716651423,4,0.22,0.22,0.22,0.22,0.12,NA,0.282051282051282,0.282051282051282,0.282051282051282,0.153846153846154,0.917987949184868,2,0,0,"",NA
"370201",0.395787967180062,1,0.35229996690576,2,0.757893962883112,3,0.697757325002646,15,-3.04276597262544,1,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.119690712118695,2,0,0,"",NA
"370202",0.168226989649611,7,0.227931211399409,8,0.764790092412866,8,-0.799155804319486,15,-0.51333498971751,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0179941488452268,5,2,1,"3) # of groups=5",3
"370203",0.153527455819019,1,0.406968448076719,4,0.873370991933982,4,0.455042577548113,15,-0.208271703780655,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.390567479689445,4,1,1,"2) # of groups=4",4
"370206",2.57613256942941,1,1.54185067579444,2,3.19909193952212,2,1.20458002783158,15,-0.313531856807542,4,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.83714032395016,2,0,0,"",NA
"370210",1.36483001262422,1,1.32346877602541,5,1.28742282784542,6,0.989525271393075,15,-0.301201366586892,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.05621015134496,4,1,1,"2) # of groups=4",5
"370211",-0.0673371668780048,6,-0.0716389803583723,5,0.614851840372972,6,0.177002426234173,15,0.650182008311562,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.221655027258956,5,2,1,"3) # of groups=5",4
"370212",0.395787967180062,1,-0.172462938384315,2,-0.677292287372991,4,0.71610309205348,5,-1.65869856532139,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.141373944473795,3,0,0,"",NA
"370214",NA,0,-2.52154245858793,1,NA,0,NA,0,-1.62451206636072,2,0.22,0.22,0.22,0.22,0.12,NA,0.647058823529412,NA,NA,0.352941176470588,-2.20494349662539,0,0,0,"",NA
"370215",-0.415273945985929,7,0.403200431623385,4,-0.780185006574711,7,1.70300703928061,15,0.963253212594921,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.315955059546929,5,2,1,"3) # of groups=5",4
"370216",0.153527455819019,1,0.835675660620716,2,-1.1070325110104,4,1.82464059954559,15,-0.890133255084091,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.268682474484393,3,0,0,"",NA
"370218",1.37243430118762,6,0.390306046418432,5,-0.079034290651289,7,0.505505789336428,15,-0.388489548987544,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.435007860305557,5,2,1,"3) # of groups=5",5
"370220",0.395787967180062,1,-0.409034345657747,2,-0.413303985098348,3,0.374986373956714,5,-1.18155547942087,2,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.153130735246755,2,0,0,"",NA
"370222",0.880308989902137,1,0.228897823684999,2,0.00311419359744589,3,1.48851333068545,15,1.1244740023271,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.707120434610659,3,0,0,"",NA
"370225",0.153527455819019,1,0.135096052542295,1,0.690007390972431,2,-0.192521780260487,5,1.153409998852,3,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.311353206058357,2,0,0,"",NA
"370227",0.423899860589166,3,NA,0,1.07632103519609,5,0.800678619598333,10,0.839512657958722,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.778127451717226,4,1,1,"2) # of groups=4",5
"370228",0.837058477257192,3,0.182258168065794,3,0.399429871163672,6,1.01162112443329,15,1.0923470191172,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.665762523296453,5,2,1,"3) # of groups=5",5
"370234",0.859426663316199,6,0.554633530028354,2,1.37934555709255,6,1.77454336431953,15,1.07304310969559,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.13371397840993,4,1,1,"2) # of groups=4",5
"370235",0.968586649218272,3,0.918146287169117,2,0.181235546806539,6,0.331367983575662,10,-0.569279008751496,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.45954054163913,4,1,1,"2) # of groups=4",4
"370236",-0.624823197450368,6,0.961392864021188,4,1.05221071859928,7,0.357874516192103,15,-8.13335575807647,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.591738612669492,5,2,1,"3) # of groups=5",2
"370237",0.0825227804581781,3,-0.924101531809516,1,-0.239186489780904,4,1.40291978892449,10,0.910340477000056,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.180114857754301,4,1,1,"2) # of groups=4",3
"370240",-1.16751693345088,2,NA,0,0.8040496485102,2,NA,0,0.698856567282004,7,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.00696425961944797,1,0,0,"",NA
"370243",0.638048478541098,1,0.0733949809319144,1,-0.0462318379796146,1,NA,0,0.723209730419594,2,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,0.298886826126793,0,0,0,"",NA
"370244",0.638048478541098,1,NA,0,0.204581265476417,1,0.940543709680214,5,-1.49303676414345,3,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.27324839502088,2,0,0,"",NA
"370245",NA,0,NA,0,-1.30029735525977,1,NA,0,-1.33876110572666,2,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,-1.31387279660103,0,0,0,"",NA
"370246",NA,0,NA,0,NA,0,NA,0,0.706541279028658,1,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,0.706541279028658,0,0,0,"",NA
"371300",-0.472756847824978,3,NA,0,2.13270943099952,3,NA,0,-0.142892279007128,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.621504455031328,3,1,1,"1) # of groups=3",4
"371301",NA,0,NA,0,NA,0,NA,0,1.00814651991934,4,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,1.00814651991934,1,0,0,"",NA
"371302",NA,0,NA,0,NA,0,NA,0,1.33743703341373,5,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,1.33743703341373,1,0,0,"",NA
"371303",0.995861257521831,2,NA,0,2.11449297644759,2,NA,0,0.0223045035758821,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,1.22670441411139,1,0,0,"",NA
"371304",NA,0,NA,0,NA,0,NA,0,0.198548201449322,5,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,0.198548201449322,1,0,0,"",NA
"371305",-0.330993566903058,1,NA,0,-0.798671148347709,1,NA,0,1.84932752785538,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.0475123821652199,1,0,0,"",NA
"371306",NA,0,NA,0,0.455394368932441,1,NA,0,1.39204112137248,4,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,0.785975575675984,1,0,0,"",NA
"371307",0.880308989902137,1,NA,0,0.455394368932441,1,NA,0,1.74958483828352,1,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.899651642031481,0,0,0,"",NA
"371309",-1.54229612370826,1,NA,0,-0.297044941435646,1,NA,0,1.4333918920685,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.415442870148999,1,0,0,"",NA
"371310",NA,0,NA,0,0.455394368932441,1,NA,0,1.22448519965008,5,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,0.726838191538667,1,0,0,"",NA
"371311",NA,0,NA,0,NA,0,NA,0,2.04551013856035,3,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,2.04551013856035,1,0,0,"",NA
"371312",1.19208954656382,2,NA,0,0.370019324925084,2,NA,0,0.536441017573134,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.728637274707741,1,0,0,"",NA
"371313",0.828698779522259,2,-4.62274036851737,2,1.964188826399,2,NA,0,0.942356936388906,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,-0.371134327441636,1,0,0,"",NA
"371314",0.638048478541098,1,NA,0,0.455394368932441,1,NA,0,1.39718491740932,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.728963600952316,1,0,0,"",NA
"371316",NA,0,NA,0,NA,0,NA,0,1.25387924468298,3,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,1.25387924468298,1,0,0,"",NA
"371317",0.880308989902137,1,1.15927422234555,1,-1.04948425180374,1,NA,0,1.55083247350026,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,0.517848292458589,1,0,0,"",NA
"371318",NA,0,NA,0,NA,0,NA,0,-0.452885023015159,2,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,-0.452885023015159,0,0,0,"",NA
"371319",0.158328661653185,3,NA,0,0.223209814725724,3,NA,0,0.271011252654368,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.207963955574793,3,1,1,"1) # of groups=3",4
"371320",NA,0,NA,0,NA,0,NA,0,0.54471518179595,4,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,0.54471518179595,1,0,0,"",NA
"371321",0.511340234799752,2,NA,0,2.36264512891493,3,NA,0,-0.0242981061566778,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,1.12385894156862,2,0,0,"",NA
"371322",NA,0,NA,0,0.455394368932441,1,NA,0,0.630113324325019,3,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,0.51705988260041,1,0,0,"",NA
"371323",-3.80449943575191,2,NA,0,-0.575438424150862,5,NA,0,0.284756705495618,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-1.65967057949846,2,0,0,"",NA
"371325",-0.0973358935442875,2,NA,0,-0.547858044891677,1,NA,0,-0.60530999824857,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.38317833258168,1,0,0,"",NA
"371326",-1.63275767150483,1,NA,0,-0.525537021645212,2,NA,0,0.46143969523572,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.749021551901291,1,0,0,"",NA
"371327",NA,0,NA,0,-1.29235494160709,2,NA,0,1.59863372309341,4,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,-0.272006001124561,1,0,0,"",NA
"371328",-1.07917202470669,3,NA,0,1.4875071843527,3,NA,0,0.963922339660596,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.366972171216774,3,1,1,"1) # of groups=3",4
"371329",-1.5845020476651,2,NA,0,1.27627755261693,2,NA,0,-0.693122159505141,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.269614371520025,1,0,0,"",NA
"371330",0.969820296420862,2,NA,0,2.15548889537245,2,NA,0,0.976739660506887,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,1.43710139545599,1,0,0,"",NA
"371331",0.638048478541098,1,NA,0,-1.73972541744944,2,NA,0,-0.550570904280316,2,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.550781134059773,0,0,0,"",NA
"371332",-0.391678327107266,2,NA,0,0.435980219254931,2,NA,0,0.980874916108393,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.227591796795524,1,0,0,"",NA
"371333",0.825673929580816,2,NA,0,2.41145175510075,2,0.595283718131648,5,2.06457970831775,4,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,1.39856363284236,2,0,0,"",NA
"371334",-0.104898018397893,2,NA,0,-0.358306193078783,2,NA,0,1.35319067052274,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.107996346317607,1,0,0,"",NA
"371335",0.0842398576125461,1,NA,0,1.20001714574255,2,NA,0,0.0560200648041522,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.516533836633249,1,0,0,"",NA
"371336",0.485299273698785,2,NA,0,1.0918987516555,3,NA,0,-3.35034306127413,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.0983171460267014,2,0,0,"",NA
"371337",0.535039612342395,3,NA,0,0.349589175898033,3,NA,0,0.429970517003168,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.439669277595133,3,1,1,"1) # of groups=3",4
"371338",-0.25915964821093,1,NA,0,-0.384636649143184,2,NA,0,1.51978521059473,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.0727482854526116,1,0,0,"",NA
"371340",-2.64376637617793,2,NA,0,-3.18727033623037,3,NA,0,-0.301018180019132,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-2.35526831845022,2,0,0,"",NA
"371341",-0.735077832930739,2,NA,0,-0.609976578373942,3,NA,0,-0.982082085440381,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.738860394178349,2,0,0,"",NA
"371342",-0.703390850714646,4,1.15927422234555,1,0.990527887824445,4,NA,0,0.0528602815493856,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,0.416094501110389,3,1,1,"1) # of groups=3",4
"380001",-0.715634863009909,5,0.986541031301018,2,1.41589474669363,8,-0.0470696978185362,15,-0.200850095649524,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.336638856298622,4,1,1,"2) # of groups=4",4
"380002",0.552198617729533,6,-0.468641448870286,6,0.694145671510837,8,-0.359982999774475,15,-0.488351063784746,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0332962372768645,5,2,1,"3) # of groups=5",3
"380004",1.00509472530246,8,0.28369062936289,8,-0.125923178397859,9,0.246792325328955,15,-0.533420260273128,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.246113559118443,5,2,1,"3) # of groups=5",4
"380005",0.243038762337745,2,-0.587814289799804,2,0.413777511021602,5,-0.323920673681755,15,-0.165319032771529,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0759203957594701,3,0,0,"",NA
"380007",-0.398311259912666,8,-0.17747212129856,6,-0.0253572610046846,8,-0.0859932521220478,15,-0.336769132797759,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.191581752690082,5,2,1,"3) # of groups=5",3
"380009",0.442057837438819,7,-0.480957738103597,8,0.689932570751783,10,0.180170052389875,15,-1.69186307901033,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.020158970536326,5,2,1,"3) # of groups=5",3
"380014",-0.614073015200673,8,-0.205443967778873,7,0.234258589164464,11,-0.108106434230609,15,-0.406832678856112,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.201360183632785,5,2,1,"3) # of groups=5",3
"380017",0.123735962725402,7,-0.132889828665041,8,1.01251662986968,10,0.455973532683314,15,-1.11207119347516,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.187605442037919,5,2,1,"3) # of groups=5",4
"380018",0.465478945713549,8,-0.0925341967287309,6,0.872468223955682,10,-0.46965039226343,15,-0.509433470197261,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.109535751325284,5,2,1,"3) # of groups=5",4
"380020",-0.989645514015834,8,0.343747118876505,7,0.402513656981532,9,0.403206137110981,15,0.301614879248317,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0713544932794985,5,2,1,"3) # of groups=5",4
"380021",-0.0311700663904975,6,-0.716576435169279,7,0.887607389418371,8,-0.435283538806603,15,-0.147773584950862,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0827258134026653,5,2,1,"3) # of groups=5",3
"380022",0.080698580071071,5,-0.29801434588939,4,1.12852498738588,9,1.10420530926936,15,-1.48744707703261,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.264897547540209,5,2,1,"3) # of groups=5",4
"380025",0.315365004175264,6,-0.317512692896148,5,0.685734858970746,6,-0.0446001320897193,15,-1.20723465788891,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0042910105514378,5,2,1,"3) # of groups=5",3
"380027",-2.14264071776742,6,0.709292184725893,6,1.95381399174999,7,-0.641661310326924,15,0.781347182226569,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0670985745111268,5,2,1,"3) # of groups=5",4
"380029",0.923788074101808,2,-0.300333065167826,2,-0.595113698909028,4,0.777921212499495,15,-0.693764791522856,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0941259799726361,3,0,0,"",NA
"380037",-0.181248776252679,5,0.863138888080257,2,0.860963831396014,5,0.648175029407018,15,-0.06867715881659,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.473785114920743,4,1,1,"2) # of groups=4",4
"380038",0.787287585434586,5,-0.650583537688365,4,0.790339402458375,8,0.00618864829969907,15,-0.748007899773419,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.115550113698135,5,2,1,"3) # of groups=5",4
"38003F",1.63477339735864,5,0.0438460461555243,4,1.63432182561152,6,0.776682911376933,10,-0.201322833726822,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.875558579663357,5,2,1,"3) # of groups=5",5
