"State","Condition","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
SD,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,89,"25, 26",07/01/2024,06/30/2025
SD,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,82,"25, 26",07/01/2024,06/30/2025
SD,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,96,"25, 26",07/01/2024,06/30/2025
TN,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,75,,10/01/2024,03/31/2025
TN,Emergency Department,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",169,,07/01/2024,06/30/2025
TN,Emergency Department,OP_18a_HIGH_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (High)",199,,07/01/2024,06/30/2025
TN,Emergency Department,OP_18a_LOW_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Low)",140,,07/01/2024,06/30/2025
TN,Emergency Department,OP_18a_MEDIUM_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Moderate)",173,,07/01/2024,06/30/2025
TN,Emergency Department,OP_18a_VERY_HIGH_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Very High)",202,,07/01/2024,06/30/2025
TN,Emergency Department,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",161,"25, 26",07/01/2024,06/30/2025
TN,Emergency Department,OP_18b_HIGH_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (High)",192,"25, 26",07/01/2024,06/30/2025
TN,Emergency Department,OP_18b_LOW_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (Low)",131,"25, 26",07/01/2024,06/30/2025
TN,Emergency Department,OP_18b_MEDIUM_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (Moderate)",167,"25, 26",07/01/2024,06/30/2025
TN,Emergency Department,OP_18b_VERY_HIGH_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (Very High)",196,"25, 26",07/01/2024,06/30/2025
TN,Emergency Department,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,316,25,07/01/2024,06/30/2025
TN,Emergency Department,OP_18c_HIGH_MIN,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better (High),404,25,07/01/2024,06/30/2025
TN,Emergency Department,OP_18c_LOW_MIN,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better (Low),236,25,07/01/2024,06/30/2025
TN,Emergency Department,OP_18c_MEDIUM_MIN,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better (Moderate),355,25,07/01/2024,06/30/2025
TN,Emergency Department,OP_18c_VERY_HIGH_MIN,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better (Very High),389,25,07/01/2024,06/30/2025
TN,Emergency Department,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,304,,07/01/2024,06/30/2025
TN,Emergency Department,OP_18d_HIGH_MIN,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better (High),366,,07/01/2024,06/30/2025
TN,Emergency Department,OP_18d_LOW_MIN,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better (Low),287,,07/01/2024,06/30/2025
TN,Emergency Department,OP_18d_MEDIUM_MIN,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better (Moderate),345,,07/01/2024,06/30/2025
TN,Emergency Department,OP_18d_VERY_HIGH_MIN,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better (Very High),327,,07/01/2024,06/30/2025
TN,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,3,"25, 26",01/01/2024,12/31/2024
TN,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,69,25,07/01/2024,06/30/2025
TN,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,95,"25, 26",01/01/2024,12/31/2024
TN,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,01/01/2024,12/31/2024
TN,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,14,,01/01/2024,12/31/2024
TN,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,59,"25, 26",07/01/2024,06/30/2025
TN,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,62,"25, 26",07/01/2024,06/30/2025
TN,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,83,"25, 26",07/01/2024,06/30/2025
TN,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,77,"25, 26",07/01/2024,06/30/2025
TN,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,92,"25, 26",07/01/2024,06/30/2025
TX,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,74,,10/01/2024,03/31/2025
TX,Emergency Department,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",150,,07/01/2024,06/30/2025
TX,Emergency Department,OP_18a_HIGH_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (High)",172,,07/01/2024,06/30/2025
TX,Emergency Department,OP_18a_LOW_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Low)",124,,07/01/2024,06/30/2025
TX,Emergency Department,OP_18a_MEDIUM_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Moderate)",164,,07/01/2024,06/30/2025
TX,Emergency Department,OP_18a_VERY_HIGH_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Very High)",170,,07/01/2024,06/30/2025
TX,Emergency Department,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",145,"25, 26",07/01/2024,06/30/2025
TX,Emergency Department,OP_18b_HIGH_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (High)",169,"25, 26",07/01/2024,06/30/2025
